datetime,tweet,label,Text_cleansing,Text_slang,Text_stopword,Text_stemming,tokens
6/24/2022 15:17,"@MurtadhoRoy @Dandhy_Laksono Fak @jokowi aparat keparat PeduliLindungi para tuan tanah sampai penimbun minyak ini lupa yaa mereka sudah makan gaji dan difasilitasi dari pajak rakyat? Tidak melindungi segenap tumpah darah sodara sebangsa nya sendiri, Laknat Memang wkwkwkk
Definisi baru untuk KBBi 2023 'LUHUT' https://t.co/LVC2x7gzVL",-1,  fak  aparat keparat pedulilindungi para tuan tanah sampai penimbun minyak ini lupa yaa mereka sudah makan gaji dan difasilitasi dari pajak rakyat  tidak melindungi segenap tumpah darah sodara sebangsa nya sendiri  laknat memang wkwkwkk definisi baru untuk kbbi       luhut  ,fak aparat keparat pedulilindungi para tuan tanah sampai penimbun minyak ini lupa ya mereka sudah makan gaji dan difasilitasi dari pajak rakyat tidak melindungi segenap tumpah darah saudara sebangsa nya sendiri laknat memang wkwkwkk definisi baru untuk kbbi luhut,fak aparat keparat pedulilindungi tuan tanah penimbun minyak lupa ya makan gaji difasilitasi pajak rakyat melindungi segenap tumpah darah saudara sebangsa nya laknat wkwkwkk definisi kbbi luhut,fak aparat keparat pedulilindungi tuan tanah timbun minyak lupa ya makan gaji fasilitas pajak rakyat lindung segenap tumpah darah saudara bangsa nya laknat wkwkwkk definisi kbbi luhut,"['fak', 'aparat', 'keparat', 'pedulilindungi', 'tuan', 'tanah', 'timbun', 'minyak', 'lupa', 'ya', 'makan', 'gaji', 'fasilitas', 'pajak', 'rakyat', 'lindung', 'segenap', 'tumpah', 'darah', 'saudara', 'bangsa', 'nya', 'laknat', 'wkwkwkk', 'definisi', 'kbbi', 'luhut']"
6/24/2022 15:16,"Warga Jasinga Diberi Tanah oleh Jokowi Lalu Disita Satgas BLBI
https://t.co/9dgaObPe7W

#BapakPolitikIdentitas
#HBSBongkarKasusKM50
PeduliLindungi https://t.co/3hiZqRf8aD",-1,warga jasinga diberi tanah oleh jokowi lalu disita satgas blbi   bapakpolitikidentitas hbsbongkarkasuskm   pedulilindungi ,warga jasinga diberi tanah oleh jokowi lalu disita satuan tugas blbi bapakpolitikidentitas hbsbongkarkasuskm pedulilindungi,warga jasinga tanah jokowi disita satuan tugas blbi bapakpolitikidentitas hbsbongkarkasuskm pedulilindungi,warga jasinga tanah jokowi sita satu tugas blbi bapakpolitikidentitas hbsbongkarkasuskm pedulilindungi,"['warga', 'jasinga', 'tanah', 'jokowi', 'sita', 'satu', 'tugas', 'blbi', 'bapakpolitikidentitas', 'hbsbongkarkasuskm', 'pedulilindungi']"
6/24/2022 15:14,"Ramalan Asmara Zodiak Scorpio Sabtu 25 Juni 2022, Tahu Sebesar Apa Perasaan Kekasih dengan Kamu
Maria Andre Taulany Tiara Andini Kapolsek PeduliLindungi widi Iwan Fals Israel Raffi Ahmad Yuki Rizky Febian Italy  #Polygon SMPN 1
https://t.co/mzoGlcJuaI",0,ramalan asmara zodiak scorpio sabtu    juni       tahu sebesar apa perasaan kekasih dengan kamu maria andre taulany tiara andini kapolsek pedulilindungi widi iwan fals israel raffi ahmad yuki rizky febian italy  polygon smpn   ,ramalan asmara zodiak scorpio sabtu juni tahu sebesar apa perasaan kekasih dengan kamu maria andre taulany tiara andini kapolsek pedulilindungi widi iwan fals israel raffi ahmad yuki rizky febian italy polygon smpn,ramalan asmara zodiak scorpio sabtu juni perasaan kekasih maria andre taulany tiara andini kapolsek pedulilindungi widi iwan fals israel raffi ahmad yuki rizky febian italy polygon smpn,ramal asmara zodiak scorpio sabtu juni asa kasih maria andre taulany tiara andini kapolsek pedulilindungi widi iwan fals israel raffi ahmad yuk rizky febian italy polygon smpn,"['ramal', 'asmara', 'zodiak', 'scorpio', 'sabtu', 'juni', 'asa', 'kasih', 'maria', 'andre', 'taulany', 'tiara', 'andini', 'kapolsek', 'pedulilindungi', 'widi', 'iwan', 'fals', 'israel', 'raffi', 'ahmad', 'yuk', 'rizky', 'febian', 'italy', 'polygon', 'smpn']"
6/24/2022 15:14,"Rocky Gerung: Bahwa di Atas Raja Masih Ada Ratu! https://t.co/VBoj5KpBMu
Covid-19
Jumat 24 Juni 2022
Ada 6.076.894
Meninggal 156.711
Cinta Laura
Kapolsek
Raffi Ahmad
Iwan Fals
My Telkomsel
PeduliLindungi
Jakarta-Bali
Yuki
Italy
Israel
#MenujuNegaraOtoriter
#MenujuNegaraOtoriter",-1,rocky gerung  bahwa di atas raja masih ada ratu   covid    jumat    juni      ada           meninggal         cinta laura kapolsek raffi ahmad iwan fals my telkomsel pedulilindungi jakarta bali yuki italy israel menujunegaraotoriter menujunegaraotoriter,rocky gerung bahwa di atas raja masih ada ratu covid jumat juni ada meninggal cinta laura kapolsek raffi ahmad iwan fals my telkomsel pedulilindungi jakarta bali yuki italy israel menujunegaraotoriter menujunegaraotoriter,rocky gerung raja ratu covid jumat juni meninggal cinta laura kapolsek raffi ahmad iwan fals my telkomsel pedulilindungi jakarta bali yuki italy israel menujunegaraotoriter menujunegaraotoriter,rocky gerung raja ratu covid jumat juni tinggal cinta laura kapolsek raffi ahmad iwan fals my telkomsel pedulilindungi jakarta bal yuk italy israel menujunegaraotoriter menujunegaraotoriter,"['rocky', 'gerung', 'raja', 'ratu', 'covid', 'jumat', 'juni', 'tinggal', 'cinta', 'laura', 'kapolsek', 'raffi', 'ahmad', 'iwan', 'fals', 'my', 'telkomsel', 'pedulilindungi', 'jakarta', 'bal', 'yuk', 'italy', 'israel', 'menujunegaraotoriter', 'menujunegaraotoriter']"
6/24/2022 15:13,"Kemenkes Catat 70 Kasus Penyakit Hepatitis Akut Misterius 21 Provinsi di Tanah Air
Maria Andre Taulany Tiara Andini Kapolsek PeduliLindungi widi Iwan Fals Israel Raffi Ahmad Yuki Rizky Febian Italy  #Polygon SMPN 1
https://t.co/iJcUPevAbZ",0,kemenkes catat    kasus penyakit hepatitis akut misterius    provinsi di tanah air maria andre taulany tiara andini kapolsek pedulilindungi widi iwan fals israel raffi ahmad yuki rizky febian italy  polygon smpn   ,kemenkes catat kasus penyakit hepatitis akut misterius provinsi di tanah air maria andre taulany tiara andini kapolsek pedulilindungi widi iwan fals israel raffi ahmad yuki rizky febian italy polygon smpn,kemenkes catat penyakit hepatitis akut misterius provinsi tanah air maria andre taulany tiara andini kapolsek pedulilindungi widi iwan fals israel raffi ahmad yuki rizky febian italy polygon smpn,kemenkes catat sakit hepatitis akut misterius provinsi tanah air maria andre taulany tiara andini kapolsek pedulilindungi widi iwan fals israel raffi ahmad yuk rizky febian italy polygon smpn,"['kemenkes', 'catat', 'sakit', 'hepatitis', 'akut', 'misterius', 'provinsi', 'tanah', 'air', 'maria', 'andre', 'taulany', 'tiara', 'andini', 'kapolsek', 'pedulilindungi', 'widi', 'iwan', 'fals', 'israel', 'raffi', 'ahmad', 'yuk', 'rizky', 'febian', 'italy', 'polygon', 'smpn']"
6/24/2022 15:11,"Bagaimana Cara Melapangkan Hati Menerima Perpisahan, 5 Langkah Ini Bisa Diikuti
Maria Andre Taulany Tiara Andini Kapolsek PeduliLindungi widi Iwan Fals Israel Raffi Ahmad Yuki Rizky Febian Italy  #Polygon SMPN 1 
https://t.co/skIdEdibdO",0,bagaimana cara melapangkan hati menerima perpisahan    langkah ini bisa diikuti maria andre taulany tiara andini kapolsek pedulilindungi widi iwan fals israel raffi ahmad yuki rizky febian italy  polygon smpn    ,bagaimana cara melapangkan hati menerima perpisahan langkah ini bisa diikuti maria andre taulany tiara andini kapolsek pedulilindungi widi iwan fals israel raffi ahmad yuki rizky febian italy polygon smpn,melapangkan hati menerima perpisahan langkah diikuti maria andre taulany tiara andini kapolsek pedulilindungi widi iwan fals israel raffi ahmad yuki rizky febian italy polygon smpn,lapang hati terima pisah langkah ikut maria andre taulany tiara andini kapolsek pedulilindungi widi iwan fals israel raffi ahmad yuk rizky febian italy polygon smpn,"['lapang', 'hati', 'terima', 'pisah', 'langkah', 'ikut', 'maria', 'andre', 'taulany', 'tiara', 'andini', 'kapolsek', 'pedulilindungi', 'widi', 'iwan', 'fals', 'israel', 'raffi', 'ahmad', 'yuk', 'rizky', 'febian', 'italy', 'polygon', 'smpn']"
6/24/2022 15:10,"Setelah masa sosialisasi selesai, seluruh penjualan dan pembelian MGCR dengan harga eceran tertinggi (HET) akan menggunakan aplikasi PeduliLindungi atau menunjukkan NIK.

Dapatkan informasi selengkapnya di:
https://t.co/UQ3dWsfDeU",0,setelah masa sosialisasi selesai  seluruh penjualan dan pembelian mgcr dengan harga eceran tertinggi  het  akan menggunakan aplikasi pedulilindungi atau menunjukkan nik   dapatkan informasi selengkapnya di  ,setelah masa sosialisasi selesai seluruh penjualan dan pembelian minyak goreng curah rakyat dengan harga eceran tertinggi harga eceran tertinggi akan menggunakan aplikasi pedulilindungi atau menunjukkan nomor induk kependudukan dapatkan informasi selengkapnya di,sosialisasi selesai penjualan pembelian minyak goreng curah rakyat harga eceran tertinggi harga eceran tertinggi aplikasi pedulilindungi nomor induk kependudukan dapatkan informasi selengkapnya,sosialisasi selesai jual beli minyak goreng curah rakyat harga ecer tinggi harga ecer tinggi aplikasi pedulilindungi nomor induk duduk dapat informasi lengkap,"['sosialisasi', 'selesai', 'jual', 'beli', 'minyak', 'goreng', 'curah', 'rakyat', 'harga', 'ecer', 'tinggi', 'harga', 'ecer', 'tinggi', 'aplikasi', 'pedulilindungi', 'nomor', 'induk', 'duduk', 'dapat', 'informasi', 'lengkap']"
6/24/2022 15:08,"Twitter plis do your magic 
Yang nemuin jam kek difoto ini ditoilet rest area km 78 tol cipali. 24/06/2022. Tolong dm saya ya 🙏🙏🥲
#pedulilindungi https://t.co/VQ7avXSFMG",0,twitter plis do your magic  yang nemuin jam kek difoto ini ditoilet rest area km    tol cipali              tolong dm saya ya  pedulilindungi ,twitter plis do your magic yang nemuin jam seperti difoto ini ditoilet rest area km tol cipali tolong dm saya ya pedulilindungi,twitter plis do your magic nemuin jam difoto ditoilet rest area km tol cipali tolong dm ya pedulilindungi,twitter plis do your magic nemuin jam foto toilet rest area km tol cipali tolong dm ya pedulilindungi,"['twitter', 'plis', 'do', 'your', 'magic', 'nemuin', 'jam', 'foto', 'toilet', 'rest', 'area', 'km', 'tol', 'cipali', 'tolong', 'dm', 'ya', 'pedulilindungi']"
6/24/2022 15:08,"Disewakan Villa Nafizka IV Puncak - Lokasi Sangat Strategis di Area Puncak Pass https://t.co/JJuprauHVR 

Andre Taulany
Tiara Andini
PeduliLindungi
#AFCCup2022
Maria
Yuki
#Herogasm
Iwan Fals
Rizky Febian https://t.co/V5iHVDx9dg",0,disewakan villa nafizka iv puncak   lokasi sangat strategis di area puncak pass    andre taulany tiara andini pedulilindungi afccup     maria yuki herogasm iwan fals rizky febian ,disewakan villa nafizka iv puncak lokasi sangat strategis di area puncak pas andre taulany tiara andini pedulilindungi afccup maria yuki herogasm iwan fals rizky febian,disewakan villa nafizka iv puncak lokasi strategis area puncak pas andre taulany tiara andini pedulilindungi afccup maria yuki herogasm iwan fals rizky febian,sewa villa nafizka iv puncak lokasi strategis area puncak pas andre taulany tiara andini pedulilindungi afccup maria yuk herogasm iwan fals rizky febian,"['sewa', 'villa', 'nafizka', 'iv', 'puncak', 'lokasi', 'strategis', 'area', 'puncak', 'pas', 'andre', 'taulany', 'tiara', 'andini', 'pedulilindungi', 'afccup', 'maria', 'yuk', 'herogasm', 'iwan', 'fals', 'rizky', 'febian']"
6/24/2022 15:07,"Ramalan Asmara Zodiak Libra Sabtu 25 Juni 2022, Jika Kencan Pertama akan Romantis dan Selalu Diingat
Maria Andre Taulany Tiara Andini Kapolsek PeduliLindungi widi Iwan Fals Israel Raffi Ahmad Yuki Rizky Febian Italy  #Polygon SMPN 1 
https://t.co/LXYngBTkgq",0,ramalan asmara zodiak libra sabtu    juni       jika kencan pertama akan romantis dan selalu diingat maria andre taulany tiara andini kapolsek pedulilindungi widi iwan fals israel raffi ahmad yuki rizky febian italy  polygon smpn    ,ramalan asmara zodiak libra sabtu juni jika kencan pertama akan romantis dan selalu diingat maria andre taulany tiara andini kapolsek pedulilindungi widi iwan fals israel raffi ahmad yuki rizky febian italy polygon smpn,ramalan asmara zodiak libra sabtu juni kencan romantis maria andre taulany tiara andini kapolsek pedulilindungi widi iwan fals israel raffi ahmad yuki rizky febian italy polygon smpn,ramal asmara zodiak libra sabtu juni kencan romantis maria andre taulany tiara andini kapolsek pedulilindungi widi iwan fals israel raffi ahmad yuk rizky febian italy polygon smpn,"['ramal', 'asmara', 'zodiak', 'libra', 'sabtu', 'juni', 'kencan', 'romantis', 'maria', 'andre', 'taulany', 'tiara', 'andini', 'kapolsek', 'pedulilindungi', 'widi', 'iwan', 'fals', 'israel', 'raffi', 'ahmad', 'yuk', 'rizky', 'febian', 'italy', 'polygon', 'smpn']"
6/24/2022 15:06,"💥 Embroidery kit Package 💥

✨Rating 5.0
🛒https://t.co/3w1sJALzXw

#WELCOMETENBACKKOREA #AFCCup2022 #MoneyHeistKorea #CutiePieGoToKorea #VNL2022 #LE_SSERAFIM #เตนิว #ออฟกัน
19 rb Tweet
kapolsek
Italy
Andre Taulany
Yuki
Rizky Febian
Maria
PeduliLindungi https://t.co/OKghKQAIwI",0, embroidery kit package   rating       welcometenbackkorea afccup     moneyheistkorea cutiepiegotokorea vnl     le sserafim      rb tweet kapolsek italy andre taulany yuki rizky febian maria pedulilindungi ,embroidery kit package rating welcometenbackkorea afccup moneyheistkorea cutiepiegotokorea vnl le sserafim rb tweet kapolsek italy andre taulany yuki rizky febian maria pedulilindungi,embroidery kit package rating welcometenbackkorea afccup moneyheistkorea cutiepiegotokorea vnl le sserafim rb tweet kapolsek italy andre taulany yuki rizky febian maria pedulilindungi,embroidery kit package rating welcometenbackkorea afccup moneyheistkorea cutiepiegotokorea vnl le sserafim rb tweet kapolsek italy andre taulany yuk rizky febian maria pedulilindungi,"['embroidery', 'kit', 'package', 'rating', 'welcometenbackkorea', 'afccup', 'moneyheistkorea', 'cutiepiegotokorea', 'vnl', 'le', 'sserafim', 'rb', 'tweet', 'kapolsek', 'italy', 'andre', 'taulany', 'yuk', 'rizky', 'febian', 'maria', 'pedulilindungi']"
6/24/2022 15:05,"✨hijab bella square✨

Andre taulany yuki tiara Andini widi PeduliLindungi italy rizky febian Maria 
#LE_SSERAFIM #MoneyHeistKorea
#WELCOMETENBACKKOREA

Shopee link: https://t.co/aqlHiERPYX https://t.co/a8HXMGvMe0",0,hijab bella square  andre taulany yuki tiara andini widi pedulilindungi italy rizky febian maria  le sserafim moneyheistkorea welcometenbackkorea  shopee link   ,hijab bella square andre taulany yuki tiara andini widi pedulilindungi italy rizky febian maria le sserafim moneyheistkorea welcometenbackkorea shopee link,hijab bella square andre taulany yuki tiara andini widi pedulilindungi italy rizky febian maria le sserafim moneyheistkorea welcometenbackkorea shopee link,hijab bella square andre taulany yuk tiara andini widi pedulilindungi italy rizky febian maria le sserafim moneyheistkorea welcometenbackkorea shopee link,"['hijab', 'bella', 'square', 'andre', 'taulany', 'yuk', 'tiara', 'andini', 'widi', 'pedulilindungi', 'italy', 'rizky', 'febian', 'maria', 'le', 'sserafim', 'moneyheistkorea', 'welcometenbackkorea', 'shopee', 'link']"
6/24/2022 15:04,"💥 Kacamata Pria/Wanita Gaya Retro 💥

✨Rating 4.8
🛒https://t.co/ZhFXSFa14j

#WELCOMETENBACKKOREA #AFCCup2022 #MoneyHeistKorea #CutiePieGoToKorea #VNL2022 #LE_SSERAFIM #เตนิว #ออฟกัน
19 rb Tweet
kapolsek
Italy
Andre Taulany
Yuki
Rizky Febian
Maria
PeduliLindungi https://t.co/VTqo6GQRKB",0, kacamata pria wanita gaya retro   rating       welcometenbackkorea afccup     moneyheistkorea cutiepiegotokorea vnl     le sserafim      rb tweet kapolsek italy andre taulany yuki rizky febian maria pedulilindungi ,kacamata pria wanita gaya retro rating welcometenbackkorea afccup moneyheistkorea cutiepiegotokorea vnl le sserafim rb tweet kapolsek italy andre taulany yuki rizky febian maria pedulilindungi,kacamata pria wanita gaya retro rating welcometenbackkorea afccup moneyheistkorea cutiepiegotokorea vnl le sserafim rb tweet kapolsek italy andre taulany yuki rizky febian maria pedulilindungi,kacamata pria wanita gaya retro rating welcometenbackkorea afccup moneyheistkorea cutiepiegotokorea vnl le sserafim rb tweet kapolsek italy andre taulany yuk rizky febian maria pedulilindungi,"['kacamata', 'pria', 'wanita', 'gaya', 'retro', 'rating', 'welcometenbackkorea', 'afccup', 'moneyheistkorea', 'cutiepiegotokorea', 'vnl', 'le', 'sserafim', 'rb', 'tweet', 'kapolsek', 'italy', 'andre', 'taulany', 'yuk', 'rizky', 'febian', 'maria', 'pedulilindungi']"
6/24/2022 15:03,"Heyfreak Cat T Shirt

✨ https://t.co/HXbo9fnS9m

. 
. 
📢 #ONEPIECE #ONEPIECE1053 luffy buggy cewe maria rizky febian andre taulany raffi ahmad PEDULILiNDUNGI tiara andini https://t.co/cs0GOpKuWX",0,heyfreak cat t shirt            onepiece onepiece     luffy buggy cewe maria rizky febian andre taulany raffi ahmad pedulilindungi tiara andini ,heyfreak cat t shirt onepiece onepiece luffy buggy cewe maria rizky febian andre taulany raffi ahmad pedulilindungi tiara andini,heyfreak cat t shirt onepiece onepiece luffy buggy cewe maria rizky febian andre taulany raffi ahmad pedulilindungi tiara andini,heyfreak cat t shirt onepiece onepiece luffy buggy cewe maria rizky febian andre taulany raffi ahmad pedulilindungi tiara andini,"['heyfreak', 'cat', 't', 'shirt', 'onepiece', 'onepiece', 'luffy', 'buggy', 'cewe', 'maria', 'rizky', 'febian', 'andre', 'taulany', 'raffi', 'ahmad', 'pedulilindungi', 'tiara', 'andini']"
6/24/2022 15:03,Ujung2nya ngegas #peli lg.... https://t.co/Ew6YQmoRAN,-1,ujung nya ngegas peli lg   ,ujung nya ngegas peli lagi,ujung nya ngegas peli,ujung nya ngegas pel,"['ujung', 'nya', 'ngegas', 'pel']"
6/24/2022 15:02,"Pedulilindungi 

..

Malemmm 

#liketwet #tweter #monkeypox @Nnattawin1 @basvpr_ https://t.co/VjDwiHZ2uq",0,pedulilindungi       malemm   liketwet tweter monkeypox  ,pedulilindungi malemm liketwet tweter monkeypox,pedulilindungi malemm liketwet tweter monkeypox,pedulilindungi malemm liketwet tweter monkeypox,"['pedulilindungi', 'malemm', 'liketwet', 'tweter', 'monkeypox']"
6/24/2022 15:02,"Pilih mana mas?🙈

Nih CUAN → https://t.co/m4tg6rVDwx 💸
•
#Sangebanget Turu, Kebangun, Cewe, Anies, Betina, Lonte, Jakarta, Maria, Yuki, PeduliLindungi, #ViralKan #vcshot #sange_aaaaaaaaaah #tiktok #TikTokviral #ukhtysange #ukhtisange #ukhti #ukhtibinal Raffi Ahmad, Ronaldinho https://t.co/95uFc0uQ37",0,pilih mana mas   nih cuan    sangebanget turu  kebangun  cewe  anies  betina  lonte  jakarta  maria  yuki  pedulilindungi  viralkan vcshot sange aah tiktok tiktokviral ukhtysange ukhtisange ukhti ukhtibinal raffi ahmad  ronaldinho ,pilih mana mas nih cuan sangebanget turu kebangun cewe anies betina lonte jakarta maria yuki pedulilindungi viralkan vcshot sange aah tiktok tiktokviral ukhtysange ukhtisange ukhti ukhtibinal raffi ahmad ronaldinho,pilih mas nih cuan sangebanget turu kebangun cewe anies betina lonte jakarta maria yuki pedulilindungi viralkan vcshot sange aah tiktok tiktokviral ukhtysange ukhtisange ukhti ukhtibinal raffi ahmad ronaldinho,pilih mas nih cuan sangebanget turu bangun cewe anies betina lonte jakarta maria yuk pedulilindungi viralkan vcshot sange aah tiktok tiktokviral ukhtysange ukhtisange ukhti ukhtibinal raffi ahmad ronaldinho,"['pilih', 'mas', 'nih', 'cuan', 'sangebanget', 'turu', 'bangun', 'cewe', 'anies', 'betina', 'lonte', 'jakarta', 'maria', 'yuk', 'pedulilindungi', 'viralkan', 'vcshot', 'sange', 'aah', 'tiktok', 'tiktokviral', 'ukhtysange', 'ukhtisange', 'ukhti', 'ukhtibinal', 'raffi', 'ahmad', 'ronaldinho']"
